state,county,statefips,countyfips,total_est,fed_est,has_fed_est,state_est,has_state_est,local_est,has_local_est,priv_est,has_priv_est,business_est,has_business_est,construction_est,has_construction_est,education_est,has_education_est,finance_est,has_finance_est,goods_est,has_goods_est,information_est,has_information_est,leisure_est,has_leisure_est,manufacturing_est,has_manufacturing_est,mining_est,has_mining_est,other_est,has_other_est,service_est,has_service_est,trade_est,has_trade_est,total_emp,fed_emp,has_fed_emp,state_emp,has_state_emp,local_emp,has_local_emp,priv_emp,has_priv_emp,business_emp,has_business_emp,construction_emp,has_construction_emp,education_emp,has_education_emp,finance_emp,has_finance_emp,goods_emp,has_goods_emp,information_emp,has_information_emp,leisure_emp,has_leisure_emp,manufacturing_emp,has_manufacturing_emp,mining_emp,has_mining_emp,other_emp,has_other_emp,service_emp,has_service_emp,trade_emp,has_trade_emp,total_wage,fed_wage,has_fed_wage,state_wage,has_state_wage,local_wage,has_local_wage,priv_wage,has_priv_wage,business_wage,has_business_wage,construction_wage,has_construction_wage,education_wage,has_education_wage,finance_wage,has_finance_wage,goods_wage,has_goods_wage,information_wage,has_information_wage,leisure_wage,has_leisure_wage,manufacturing_wage,has_manufacturing_wage,mining_wage,has_mining_wage,other_wage,has_other_wage,service_wage,has_service_wage,trade_wage,has_trade_wage,fed_ratio_e,has_fed_ratio_e,fed_ratio_w,has_fed_ratio_w,state_ratio_e,has_state_ratio_e,state_ratio_w,has_state_ratio_w,local_ratio_e,has_local_ratio_e,local_ratio_w,has_local_ratio_w,priv_ratio_e,has_priv_ratio_e,priv_ratio_w,has_priv_ratio_w,business_ratio_e,has_business_ratio_e,business_ratio_w,has_business_ratio_w,construction_ratio_e,has_construction_ratio_e,construction_ratio_w,has_construction_ratio_w,education_ratio_e,has_education_ratio_e,education_ratio_w,has_education_ratio_w,finance_ratio_e,has_finance_ratio_e,finance_ratio_w,has_finance_ratio_w,goods_ratio_e,has_goods_ratio_e,goods_ratio_w,has_goods_ratio_w,information_ratio_e,has_information_ratio_e,information_ratio_w,has_information_ratio_w,leisure_ratio_e,has_leisure_ratio_e,leisure_ratio_w,has_leisure_ratio_w,manufacturing_ratio_e,has_manufacturing_ratio_e,manufacturing_ratio_w,has_manufacturing_ratio_w,mining_ratio_e,has_mining_ratio_e,mining_ratio_w,has_mining_ratio_w,other_ratio_e,has_other_ratio_e,other_ratio_w,has_other_ratio_w,service_ratio_e,has_service_ratio_e,service_ratio_w,has_service_ratio_w,trade_ratio_e,has_trade_ratio_e,trade_ratio_w,has_trade_ratio_w
 Pennsylvania,Blair County,42,42013,7.8879595,3.583519,1,3.2188759,1,3.8501475,1,7.84659,1,5.3936276,1,5.7037826,1,5.6970935,1,5.1761498,1,6.1633148,1,3.6888795,1,5.6240177,1,5.0875964,1,2.6390574,1,5.7333412,1,7.640604,1,6.6333184,1,10.835298,6.8330317,1,7.5115247,1,8.3902683,1,10.683317,1,8.1573706,1,7.7531943,1,8.8398561,1,7.6520705,1,9.4184113,1,7.3297496,1,8.3356714,1,9.1900358,1,5.220356,1,7.4430785,1,10.351661,1,9.3421574,1,9.8047714,10.402717,1,10.111923,1,9.8305941,1,9.7690411,1,9.7294321,1,9.8432064,1,9.9120512,1,9.8122492,1,9.9519444,1,10.039678,1,8.7590408,1,9.9738531,1,10.069722,1,9.2777185,1,9.6868229,1,9.7103271,1,.62,1,.87,1,.99000001,1,1.22,1,.88999999,1,.91000003,1,1.03,1,1.01,1,.70999998,1,.57999998,1,.95999998,1,.88999999,1,1.38,1,1.6,1,.66000003,1,.55000001,1,1.0700001,1,1.0700001,1,1.17,1,1.1,1,.94999999,1,.76999998,1,1.1799999,1,1.17,1,.23,1,.31,1,1.0599999,1,.93000001,1,1.01,1,.98000002,1,1.09,1,1.1,1
 Pennsylvania,Bradford County,42,42015,7.1049652,3.1354942,1,2.6390574,1,4.2341065,1,7.0148144,1,4.4543471,1,4.8121843,1,4.3438053,1,4.4659081,1,5.4467373,1,3.0445225,1,4.7361984,1,4.3820267,1,3.3672957,1,4.7004805,1,6.7810578,1,5.9558372,1,9.9505615,5.32301,1,5.7776523,1,7.7151237,1,9.8089018,1,6.2402759,1,6.0799332,1,8.1761103,1,6.5206213,1,8.9523468,1,5.8998976,1,6.8178306,1,8.8716459,1,5.0875964,1,5.8805332,1,9.2561741,1,8.3153219,1,9.9192133,10.130504,1,10.055865,1,9.9019365,1,9.9160585,1,9.7520247,1,9.6873198,1,10.113059,1,9.6576509,1,10.084058,1,9.6784048,1,8.8717861,1,10.110136,1,9.7580566,1,9.3065596,1,9.7710409,1,9.5947857,1,.33000001,1,.31999999,1,.41999999,1,.44,1,1.1,1,1.08,1,1.04,1,1.05,1,.25,1,.19,1,.44,1,.31,1,1.72,1,2.1700001,1,.51999998,1,.33000001,1,1.62,1,1.65,1,.68000001,1,.40000001,1,.5,1,.41,1,2.0699999,1,2.1099999,1,.47999999,1,.41999999,1,.54000002,1,.43000001,1,.81999999,1,.76999998,1,.94,1,.75999999,1
 Pennsylvania,Bucks County,42,42017,9.5067348,4.3174882,1,3.1354942,1,4.6539602,1,9.4916019,1,7.545918,1,7.5883236,1,7.1608458,1,6.8426833,1,8.1050053,1,4.8903489,1,6.8596148,1,7.1459846,1,4.2195077,1,7.0741167,1,9.2040205,1,8.1755476,1,12.254796,8.2977924,1,7.4229712,1,9.6985521,1,12.144213,1,9.980587,1,9.4292345,1,10.087974,1,9.1330271,1,10.952787,1,8.2163582,1,9.7106915,1,10.683179,1,6.9574976,1,8.8582268,1,11.782104,1,10.79446,1,10.087266,10.353799,1,10.20939,1,10.268096,1,10.062071,1,10.107938,1,10.273947,1,9.947648,1,10.168042,1,10.324465,1,10.049836,1,9.1430244,1,10.328101,1,10.684577,1,9.6449757,1,9.9217691,1,9.971427,1,.64999998,1,.66000003,1,.22,1,.22,1,.80000001,1,.95999998,1,1.0700001,1,1.0599999,1,1.0700001,1,.94999999,1,1.24,1,1.34,1,1.16,1,1.05,1,.70999998,1,.63,1,1.1900001,1,1.3099999,1,.69,1,.49000001,1,.89999998,1,.81999999,1,1.27,1,1.36,1,.31,1,.58999997,1,1.05,1,1.01,1,1.02,1,.94,1,1.12,1,1.11,1
 Pennsylvania,Butler County,42,42019,8.0468693,3.6109178,1,3.0910425,1,4.4308167,1,8.0000143,1,5.5606818,1,6.0614572,1,5.484797,1,5.3981628,1,6.6012301,1,3.1354942,1,5.676754,1,5.5333896,1,3.9889841,1,5.8348107,1,7.7164607,1,6.7627296,1,10.859614,7.4860525,1,7.2334552,1,8.4004345,1,10.701332,1,7.6806374,1,7.8395257,1,8.4226627,1,7.46451,1,9.712388,1,6.025866,1,8.4118328,1,9.483264,1,6.7393365,1,7.6377163,1,10.236167,1,9.4281902,1,9.9715662,10.119888,1,10.358789,1,9.9407835,1,9.9532776,1,10.001839,1,9.9997063,1,9.8148746,1,9.9192133,1,10.289362,1,10.122904,1,8.6995144,1,10.340451,1,10.228104,1,9.3853016,1,9.6833391,1,9.7758245,1,1.16,1,1.05,1,.73000002,1,.97000003,1,.88,1,.85000002,1,1.02,1,1.02,1,.43000001,1,.38999999,1,1.02,1,.94,1,.88999999,1,.79000002,1,.54000002,1,.41999999,1,1.39,1,1.66,1,.31,1,.27000001,1,1,1,.64999998,1,1.54,1,1.88,1,1.01,1,1.35,1,1.25,1,1.04,1,.88,1,.72000003,1,1.15,1,1.05,1
 Pennsylvania,Cambria County,42,42021,8.0510225,3.713572,1,3.1780539,1,4.7273879,1,7.9929447,1,5.4553213,1,5.7745514,1,5.8081427,1,5.46806,1,6.3117347,1,3.8501475,1,5.768321,1,5.220356,1,3.7841897,1,5.9480348,1,7.7873821,1,6.7475867,1,10.938148,6.9295168,1,7.6657534,1,8.6892958,1,10.761895,1,8.1472883,1,7.6966672,1,9.1038685,1,8.2319078,1,9.4525805,1,6.947937,1,8.2348299,1,9.0520477,1,7.6024013,1,7.5448608,1,10.447177,1,9.3532276,1,9.8737497,10.293298,1,10.11038,1,9.8340836,1,9.8550844,1,10.185541,1,9.9518967,1,9.9547987,1,9.8800144,1,10.112776,1,10.010636,1,8.7668619,1,10.019091,1,10.547419,1,9.267477,1,9.7400274,1,9.5577526,1,.61000001,1,.73000002,1,1.04,1,1.1900001,1,1.08,1,1.04,1,1,1,1,1,.63999999,1,.75999999,1,.81999999,1,.79000002,1,1.62,1,1.83,1,1.0700001,1,.88999999,1,.99000001,1,1.09,1,.72000003,1,.62,1,.76999998,1,.58999997,1,.93000001,1,.89999998,1,2.22,1,4.5,1,1.05,1,.86000001,1,1.01,1,.94999999,1,.99000001,1,.80000001,1
 Pennsylvania,Cameron County,42,42023,5.0998664,.69314718,1,2.1972246,1,2.4849067,1,4.94876,1,0,0,0,0,0,0,0,0,3.6375861,1,0,0,2.9444389,1,3.2580965,1,0,0,2.8332133,1,4.6347289,1,3.8066626,1,7.7681103,2.8903718,1,4.9904327,1,5.4764633,1,7.5812097,1,0,0,0,0,0,0,0,0,7.1356874,1,0,0,4.5643482,1,7.101676,1,0,0,4.7957907,1,6.558198,1,5.7037826,1,9.830863,10.148823,1,9.9995699,1,9.7066813,1,9.8279552,1,0,0,0,0,0,0,0,0,10.04451,1,0,0,8.5844784,1,10.052424,1,0,0,9.0908813,1,9.2647343,1,9.3417196,1,.25999999,1,.27000001,1,1.7,1,1.8200001,1,1.04,1,.92000002,1,.99000001,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3299999,1,2.5,1,0,0,0,0,.47,1,.31,1,3.1300001,1,3.29,1,0,0,0,0,1.61,1,1.15,1,.49000001,1,.30000001,1,.61000001,1,.41999999,1
 Pennsylvania,Carbon County,42,42025,6.9847164,2.9444389,1,2.6390574,1,3.713572,1,6.9137373,1,4.3694477,1,5.2522736,1,4.5747108,1,4.3040652,1,5.6419072,1,2.7080503,1,4.7957907,1,4.4659081,1,1.6094379,1,4.5325994,1,6.5847912,1,5.5053315,1,9.6112614,4.934474,1,5.8971539,1,7.4413204,1,9.4512453,1,5.9964519,1,6.6489844,1,7.3727465,1,6.2324481,1,8.5745182,1,6.2105999,1,7.5678625,1,8.4046965,1,4.0073333,1,5.8200831,1,8.913147,1,7.6769371,1,9.6976309,10.246722,1,10.173209,1,9.8676529,1,9.6461411,1,9.5856895,1,9.7897024,1,9.6997786,1,9.8603191,1,9.7946205,1,9.9404459,1,8.9649515,1,9.7940636,1,9.9022865,1,9.1401329,1,9.5250053,1,9.5915813,1,.31,1,.41999999,1,.67000002,1,.97000003,1,1.17,1,1.39,1,1.02,1,.98000002,1,.28,1,.22,1,1.08,1,1.0599999,1,1.08,1,1.13,1,.55000001,1,.52999997,1,1.5599999,1,1.48,1,1.3,1,1.24,1,1.49,1,1.66,1,1.83,1,1.6900001,1,.23,1,.28999999,1,.70999998,1,.61000001,1,.81999999,1,.75,1,.69999999,1,.69999999,1
 Pennsylvania,Centre County,42,42027,7.7873821,3.4657359,1,0,0,0,0,7.7389235,1,5.6058021,1,5.4553213,1,5.3612924,1,5.3423343,1,6.0210233,1,4.0073333,1,5.6524892,1,5.0172796,1,3.2958369,1,5.4764633,1,7.5411525,1,6.4167323,1,10.883204,6.0426331,1,0,0,0,0,10.509141,1,8.2568665,1,7.8248458,1,8.2743568,1,7.5657935,1,9.260273,1,6.7178049,1,8.6510248,1,8.932477,1,6.0776424,1,7.6177597,1,10.171107,1,8.9687786,1,9.9555578,10.31248,1,0,0,0,0,9.8117561,1,10.156578,1,10.124068,1,9.8416119,1,10.016325,1,10.07849,1,10.15518,1,8.7778635,1,10.042118,1,10.38056,1,9.5665455,1,9.6805944,1,9.5886402,1,.27000001,1,.30000001,1,0,0,0,0,0,0,0,0,.81999999,1,.72000003,1,.75,1,.80000001,1,.98000002,1,1.04,1,.75,1,.69,1,.57999998,1,.50999999,1,.87,1,.85000002,1,.61000001,1,.55000001,1,1.24,1,.88,1,.87,1,.80000001,1,.50999999,1,.81,1,1.2,1,1.22,1,.81,1,.66000003,1,.70999998,1,.55000001,1
 Pennsylvania,Chester County,42,42029,9.1647148,4.1108737,1,3.1780539,1,4.5849676,1,9.1452684,1,7.3343291,1,7.1869011,1,6.6833611,1,6.6669569,1,7.698029,1,4.7095304,1,6.4313312,1,6.5875502,1,5.0562458,1,6.8362594,1,8.8771029,1,7.776535,1,11.989637,7.7761154,1,7.8176255,1,9.2677603,1,11.888749,1,9.6680183,1,9.0926819,1,9.8170033,1,9.3689671,1,10.726522,1,8.0808563,1,9.2898903,1,10.403535,1,8.2112112,1,8.8436155,1,11.513645,1,10.410275,1,10.202555,10.386901,1,10.334912,1,10.156501,1,10.200068,1,10.324498,1,10.270662,1,10.019892,1,10.341064,1,10.35806,1,10.568235,1,9.2024088,1,10.428748,1,9.7530718,1,9.7847605,1,10.119002,1,10.173285,1,.5,1,.47,1,.41999999,1,.44,1,.68000001,1,.64999998,1,1.08,1,1.09,1,1.02,1,1,1,1.16,1,1.11,1,1.16,1,1,1,1.16,1,1.11,1,1.24,1,1.25,1,.77999997,1,.83999997,1,.76999998,1,.66000003,1,1.25,1,1.3200001,1,1.4299999,1,.94,1,1.35,1,1.33,1,1.02,1,1.02,1,1,1,1.0700001,1
 Pennsylvania,Clarion County,42,42031,6.8448153,2.8332133,1,2.5649493,1,4.0073333,1,6.7511015,1,4.0775375,1,4.3040652,1,4.1588831,1,3.9120231,1,5.2040067,1,2.8332133,1,4.7004805,1,4.1108737,1,3.8286414,1,4.2766662,1,6.5117455,1,5.7137327,1,9.4389095,4.934474,1,6.8690143,1,7.4552984,1,9.1837912,1,5.3844953,1,6.0426331,1,7.0405364,1,5.9661469,1,8.1704683,1,4.882802,1,7.1252832,1,7.8260441,1,6.4118185,1,5.5909872,1,8.7329493,1,7.9409399,1,9.8319378,10.025085,1,10.417627,1,9.9345016,1,9.7256756,1,9.6447811,1,9.8267145,1,9.6076393,1,9.8118658,1,10.022648,1,9.6193991,1,8.758255,1,10.008343,1,10.189268,1,9.3242941,1,9.5062141,1,9.6361313,1,.37,1,.34999999,1,2.0899999,1,3.4100001,1,1.41,1,1.5700001,1,.93000001,1,.85000002,1,.18000001,1,.13,1,.69999999,1,.62,1,.92000002,1,.76999998,1,.5,1,.40000001,1,1.24,1,1.29,1,.41,1,.25,1,1.14,1,.89999998,1,1.22,1,1.22,1,3.02,1,4.4699998,1,.67000002,1,.60000002,1,.81,1,.63999999,1,1.08,1,.99000001,1
 Pennsylvania,Clearfield County,42,42033,7.5453897,3.2188759,1,3.0445225,1,4.3694477,1,7.4776044,1,4.8362818,1,5.2257466,1,5.09375,1,4.6347289,1,6.025866,1,2.9957323,1,5.0106354,1,4.7621741,1,4.7184987,1,5.3890719,1,7.2100797,1,6.3526292,1,10.197574,5.7365723,1,6.8134446,1,7.8697839,1,10.043293,1,6.5072775,1,6.9800758,1,8.1792002,1,6.9469762,1,8.8778,1,6.2344108,1,7.4792995,1,8.3979588,1,7.4139705,1,6.8936563,1,9.6696625,1,8.8937101,1,9.8162394,10.198729,1,10.149448,1,9.871068,1,9.7875156,1,9.7469511,1,9.8142738,1,9.7985716,1,9.8426752,1,9.9990253,1,9.8891354,1,8.7511578,1,9.9782705,1,10.151168,1,9.3000898,1,9.6746407,1,9.7464828,1,.38999999,1,.44999999,1,.93000001,1,1.17,1,1,1,1.0599999,1,1.02,1,1.01,1,.25999999,1,.20999999,1,.83999997,1,.75,1,1.35,1,1.38,1,.62,1,.52999997,1,1.17,1,1.22,1,.74000001,1,.58999997,1,.75999999,1,.61000001,1,1.01,1,1,1,3.8599999,1,5.5700002,1,1.15,1,1.03,1,.97000003,1,.91000003,1,1.3099999,1,1.36,1
 Pennsylvania,Clinton County,42,42035,6.5666723,2.7080503,1,2.6390574,1,3.713572,1,6.4630294,1,3.871201,1,4.2195077,1,3.8501475,1,3.8066626,1,4.9052749,1,2.1972246,1,4.4308167,1,4.0073333,1,2.4849067,1,4.2904596,1,6.2265368,1,5.2983174,1,9.2796803,4.9052749,1,6.50279,1,7.113142,1,9.0696983,1,5.3612924,1,5.8636312,1,6.7844572,1,5.5645204,1,8.3366299,1,4.6347289,1,6.5453496,1,8.2209415,1,4.6443911,1,5.5759492,1,8.4149389,1,7.6463537,1,9.833065,10.121618,1,10.376767,1,9.844162,1,9.7688122,1,9.6527157,1,9.9324636,1,9.7729797,1,9.763938,1,9.9870014,1,9.7049761,1,8.6774397,1,10.004011,1,9.4214926,1,9.0259371,1,9.5133295,1,9.5625458,1,.43000001,1,.44,1,1.7,1,2.6600001,1,1.1799999,1,1.1900001,1,.97000003,1,.92000002,1,.20999999,1,.15000001,1,.69,1,.68000001,1,.83999997,1,.81999999,1,.38999999,1,.30000001,1,1.71,1,1.72,1,.38,1,.25,1,.75,1,.55000001,1,2.1199999,1,2.1099999,1,.61000001,1,.41999999,1,.76999998,1,.51999998,1,.69,1,.55000001,1,.94,1,.80000001,1
 Pennsylvania,Columbia County,42,42037,7.2019162,2.8332133,1,2.8903718,1,3.871201,1,7.1388669,1,4.6443911,1,5.1647859,1,4.8121843,1,4.4773369,1,5.749393,1,2.5649493,1,4.934474,1,4.8121843,1,2.7080503,1,4.8121843,1,6.8532991,1,5.8749309,1,10.101437,5.209486,1,6.9865665,1,7.5245614,1,9.9645824,1,6.2633982,1,6.9726062,1,7.704361,1,6.7286286,1,9.2237501,1,6.2557502,1,7.5390272,1,9.0802317,1,5.6664267,1,6.1025586,1,9.3169498,1,8.4540405,1,9.7785473,10.188817,1,10.4196,1,9.8639669,1,9.7189636,1,9.6603966,1,10.050786,1,9.7403212,1,9.7876272,1,9.8791952,1,10.040506,1,8.8766842,1,9.8642788,1,9.6025848,1,9.1771975,1,9.5465269,1,9.5379162,1,.25,1,.30000001,1,1.21,1,2.0899999,1,.77999997,1,.85000002,1,1.04,1,1,1,.22,1,.17,1,.92000002,1,1.08,1,.93000001,1,.93000001,1,.55000001,1,.46000001,1,1.83,1,1.75,1,.83999997,1,.81,1,.88999999,1,.83999997,1,2.2,1,2.02,1,.74000001,1,.63999999,1,.57999998,1,.47,1,.75,1,.64999998,1,.93000001,1,.81,1
 Pennsylvania,Crawford County,42,42039,7.5202346,3.1780539,1,2.6390574,1,4.3040652,1,7.4576092,1,4.8441873,1,5.0238805,1,5.1647859,1,4.6151204,1,6.0614572,1,2.9957323,1,5.4116459,1,5.484797,1,3.5553482,1,5.2149358,1,7.1731915,1,6.1612072,1,10.261407,5.5373344,1,6.5102582,1,7.9645033,1,10.11872,1,7.2470808,1,6.937314,1,8.3240938,1,6.6293631,1,9.2164221,1,6.0520892,1,7.8935719,1,9.0734892,1,5.7365723,1,6.617403,1,9.5984554,1,8.4348984,1,9.8823662,10.157238,1,10.120492,1,9.8659935,1,9.8736982,1,9.8386822,1,10.171413,1,9.8021193,1,9.8757563,1,10.181726,1,9.9575968,1,8.8784971,1,10.187312,1,10.049836,1,9.2985344,1,9.5911026,1,9.5363293,1,.30000001,1,.31,1,.63999999,1,.74000001,1,1.03,1,1.02,1,1.04,1,1.04,1,.50999999,1,.41999999,1,.75,1,.89999998,1,1.47,1,1.41,1,.41999999,1,.34999999,1,1.55,1,1.8,1,.57999998,1,.47,1,1.08,1,.92000002,1,1.86,1,2.1300001,1,.68000001,1,.82999998,1,.81999999,1,.69,1,.85000002,1,.69,1,.77999997,1,.61000001,1
 Pennsylvania,Cumberland County,42,42041,8.2860174,3.713572,1,3.2580965,1,4.0604429,1,8.2540083,1,6.1882639,1,6.1025586,1,5.9914646,1,5.8260002,1,6.5235624,1,3.9120231,1,5.8971539,1,5.3890719,1,2.7080503,1,6.1202974,1,8.0592766,1,6.9716687,1,11.589238,8.9895687,1,7.8228455,1,8.7910299,1,11.416844,1,9.0027008,1,8.4058142,1,9.2160244,1,9.2161236,1,9.8130703,1,8.0808563,1,8.9834394,1,9.5159111,1,5.4071717,1,7.9820747,1,11.192293,1,10.3152,1,10.020381,10.320552,1,10.276223,1,10.008838,1,9.9815588,1,10.029724,1,10.158633,1,10.046028,1,10.042206,1,10.116096,1,10.341807,1,8.9957848,1,10.109282,1,9.5051718,1,9.6140041,1,9.944582,1,9.9871855,1,2.51,1,2.6400001,1,.63,1,.74000001,1,.63,1,.62,1,1.01,1,.98000002,1,.77999997,1,.69,1,.87,1,.88999999,1,.94999999,1,1.01,1,1.49,1,1.26,1,.74000001,1,.70999998,1,1.17,1,1.2,1,.85000002,1,.70999998,1,.76999998,1,.70999998,1,.13,1,.079999998,1,.85000002,1,.85000002,1,1.1,1,1.11,1,1.35,1,1.45,1
 Pennsylvania,Dauphin County,42,42043,8.5826063,4.1896548,1,4.3307333,1,4.4067192,1,8.5397367,1,6.5220928,1,6.2952662,1,6.2952662,1,6.0378709,1,6.7322106,1,4.2046928,1,6.3473892,1,5.6454468,1,2.7080503,1,6.5510802,1,8.3603058,1,7.1647205,1,11.92471,7.8682542,1,10.289056,1,9.1333513,1,11.605231,1,9.1401329,1,8.7943707,1,9.5788651,1,9.2390251,1,10.274223,1,8.2432823,1,9.358674,1,10.000795,1,5.811141,1,8.5426664,1,11.29842,1,10.168655,1,10.073525,10.408738,1,10.243169,1,10.017262,1,10.01753,1,9.9730606,1,10.238888,1,9.97264,1,10.045985,1,10.282061,1,10.360152,1,9.1527109,1,10.300887,1,9.7393198,1,9.8264446,1,9.9023867,1,9.9388552,1,.57999998,1,.63999999,1,5.3299999,1,5.73,1,.63,1,.60000002,1,.87,1,.82999998,1,.63999999,1,.5,1,.92000002,1,.97000003,1,.97000003,1,.91000003,1,1.09,1,.88,1,.83999997,1,.89999998,1,.99000001,1,.98000002,1,.88999999,1,.81999999,1,.88999999,1,.94,1,.14,1,.1,1,1.0700001,1,1.25,1,.88,1,.80000001,1,.82999998,1,.81,1
 Pennsylvania,Delaware County,42,42045,9.3671732,4.0775375,1,3.2958369,1,4.6728287,1,9.3506241,1,7.478735,1,7.3870902,1,7.1914291,1,6.8297939,1,7.7376161,1,4.9836068,1,6.8554087,1,6.4800444,1,3.2580965,1,7.1507015,1,9.1283712,1,7.9441376,1,12.221316,7.6304612,1,7.987864,1,9.6853313,1,12.111691,1,9.9180803,1,9.2822886,1,10.487043,1,9.5103712,1,10.562043,1,8.5852261,1,9.5979128,1,10.220704,1,6.0614572,1,8.6117754,1,11.873024,1,10.781391,1,10.152103,10.441733,1,10.262211,1,10.090092,1,10.151752,1,10.322559,1,10.350159,1,10.034779,1,10.291298,1,10.466612,1,10.231135,1,9.1362629,1,10.513199,1,10.108996,1,9.8377218,1,10.046635,1,10.025484,1,.34,1,.36000001,1,.40000001,1,.40000001,1,.81,1,.75999999,1,1.0700001,1,1.09,1,1.04,1,1.0700001,1,1.11,1,1.21,1,1.79,1,1.66,1,1.0599999,1,1.01,1,.83999997,1,.99000001,1,1.03,1,.82999998,1,.83999997,1,.69999999,1,.82999998,1,1,1,.13,1,.13,1,.85000002,1,.93000001,1,1.16,1,1.13,1,1.14,1,1.12,1
 Pennsylvania,Elk County,42,42047,6.6833611,2.1972246,1,2.4849067,1,3.2188759,1,6.6240654,1,4.0073333,1,4.1588831,1,4.2766662,1,3.8918202,1,5.2933049,1,2.6390574,1,4.3820267,1,4.6539602,1,3.4339871,1,4.3694477,1,6.3171649,1,5.31812,1,9.5855522,4.8283138,1,5.0998664,1,6.8997231,1,9.4934874,1,5.9738097,1,5.3659759,1,7.4685135,1,5.6240177,1,8.9411526,1,5.3423343,1,6.3508859,1,8.8960409,1,4.8040209,1,5.9610052,1,8.6363974,1,7.621685,1,9.9275455,10.076684,1,10.079246,1,9.7529554,1,9.935955,1,9.4594631,1,9.8557673,1,9.6449108,1,9.8720999,1,10.16785,1,9.7236433,1,8.6663027,1,10.180058,1,9.8604231,1,9.1229286,1,9.4991217,1,9.5029354,1,.28999999,1,.25999999,1,.31,1,.33000001,1,.69999999,1,.58999997,1,1.09,1,1.12,1,.28,1,.15000001,1,.31,1,.25999999,1,1.22,1,.95999998,1,.30000001,1,.23999999,1,2.3099999,1,2.53,1,.56,1,.34,1,.44999999,1,.30000001,1,3.0599999,1,3.3199999,1,.51999998,1,.50999999,1,.83999997,1,.56,1,.63999999,1,.44999999,1,.68000001,1,.49000001,1
 Pennsylvania,Erie County,42,42049,8.6323061,3.7841897,1,3.3322046,1,4.3307333,1,8.6055698,1,6.3473892,1,6.2934194,1,6.3935909,1,6.0210233,1,7.0422864,1,3.9512436,1,6.4361506,1,6.3225651,1,3.8286414,1,6.418365,1,8.3705473,1,7.2772479,1,11.672081,7.45472,1,7.8075099,1,9.1094141,1,11.552377,1,8.7347212,1,8.2313757,1,9.7161331,1,8.666647,1,10.592551,1,7.6815605,1,9.1895256,1,10.483746,1,5.8607864,1,8.2527065,1,11.069556,1,9.8922749,1,9.9804945,10.361988,1,10.269831,1,9.97264,1,9.9653816,1,9.7823362,1,10.126951,1,10.000841,1,9.9798002,1,10.246084,1,10.15413,1,8.8053751,1,10.260497,1,9.9229956,1,9.3174896,1,9.7408514,1,9.7107515,1,.5,1,.56999999,1,.56999999,1,.69999999,1,.79000002,1,.79000002,1,1.0599999,1,1.0599999,1,.55000001,1,.38999999,1,.67000002,1,.69999999,1,1.4400001,1,1.53,1,.79000002,1,.66000003,1,1.49,1,1.6799999,1,.72000003,1,.63999999,1,.95999998,1,.69,1,1.86,1,2.0699999,1,.19,1,.18000001,1,1.03,1,.79000002,1,.89999998,1,.76999998,1,.81,1,.69,1
 Pennsylvania,Fayette County,42,42051,7.8212419,3.6888795,1,2.7725887,1,4.3040652,1,7.7676873,1,5.1817837,1,5.6094718,1,5.5412636,1,5.1474943,1,6.1696105,1,3.2580965,1,5.6489744,1,4.9904327,1,4.0604429,1,5.5909872,1,7.5416832,1,6.5482192,1,10.402717,6.2499752,1,6.9763479,1,8.1956091,1,10.230487,1,7.0255384,1,7.2772479,1,8.4089394,1,7.2041492,1,8.9331369,1,6.4068799,1,7.9969902,1,8.6450586,1,6.1070228,1,7.1244783,1,9.9113073,1,9.0326481,1,9.7748585,10.168771,1,10.128869,1,9.9936028,1,9.7157717,1,9.8248768,1,9.8890333,1,9.9057846,1,9.8535614,1,9.9461155,1,9.9214258,1,8.8764048,1,9.9543705,1,10.016951,1,9.2562695,1,9.6132689,1,9.5582466,1,.52999997,1,.61000001,1,.88999999,1,1.15,1,1.13,1,1.41,1,1.01,1,.95999998,1,.36000001,1,.31999999,1,.92000002,1,.92000002,1,1.38,1,1.64,1,.64999998,1,.58999997,1,1.01,1,1.04,1,.72000003,1,.62,1,1.04,1,.98000002,1,1.05,1,1.0599999,1,.85000002,1,1.12,1,1.1799999,1,1.0599999,1,1,1,.93000001,1,1.23,1,1.1,1
 Pennsylvania,Forest County,42,42053,4.8121843,1.6094379,1,0,0,0,0,4.5747108,1,0,0,0,0,0,0,0,0,3.1354942,1,0,0,3.1780539,1,1.7917595,1,0,0,1.6094379,1,4.3040652,1,3.4339871,1,7.3620105,4.1743875,1,0,0,0,0,7.0387836,1,0,0,0,0,0,0,0,0,6.0234475,1,0,0,5.1416636,1,5.869297,1,0,0,1.7917595,1,6.5875502,1,5.0814042,1,9.6427069,9.9335804,1,0,0,0,0,9.5616312,1,0,0,0,0,0,0,0,0,9.8221693,1,0,0,8.7885933,1,9.8025064,1,0,0,8.6850777,1,9.376194,1,9.2682314,1,1.39,1,1.4400001,1,0,0,0,0,0,0,0,0,.87,1,.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,1,1.1900001,1,0,0,0,0,1.25,1,1.23,1,1.37,1,1.35,1,0,0,0,0,.12,1,.07,1,.75999999,1,.63,1,.49000001,1,.38,1
